Record Number,Publication Info.,Call No.,Horizon checkouts,Old in-house uses,Checkout Date,Standard No.,Title,CNY
i10429736,"Cambridge, Harvard University Press, 1966.",551.5 G312C4,8,2,  -  -    ,,"The climate near the ground. Translated by Scripta Technica, inc. [from the 4th German ed.]",
i1042975x,"New York, Macmillan [1966]",548.8 C678,0,,  -  -    ,,Diffraction methods in materials science [by] J. B. Cohen.,
i10429979,"Easton, Pa., Journal of Chemical Education [1948]",540.951 L693C,6,,  -  -    ,,The chemical arts of old China.,
i10429992,"New York, Putnam [1954]",394.1 D917G,13,,  -  -    ,,The gentle art of smoking. With drawings by James Arnold.,
i10430106,"Princeton, N.J., Van Nostrand [1962]",540.7 S216,2,,  -  -    ,,Teaching chemistry with models.,
i10430258,"New York, Crowell [1973]",301.451 L987,2,,  -  -    ,0690146396 $12.50,"The black urban condition: a documentary history, 1866-1971, by Hollis R. Lynch.",X
i10430301,"New York, International Universities Press [1972]",301.4157 V253,6,,  -  -    ,082364135X $9.00,Phallos; a symbol and its history in the male world. Translated from the Danish by the author.,X
i10430544,"Boston, Houghton, Mifflin [1972]",327.73 J33,3,,  -  -    ,0395140021 0395140447 (pbk),Victims of groupthink; a psychological study of foreign-policy decisions and fiascoes [by] Irving L. Janis.,X
i10430568,"New York, Random House [1973]",338.27 M912,1,,  -  -    ,0394470508 $10.00,Power play; oil in the Middle East.,
i10430581,"New York, Wiley [1973]",537.2 M821,2,1,  -  -    ,471614505,"Electrostatics and its applications. A. D. Moore, editor.",
i10430611,"Oxford, New York, Pergamon Press [1972]",544.6 B167,0,,  -  -    ,80169104,Photoelectron spectroscopy: chemical and analytical aspects [by] A. D. Baker and D. Betteridge.,
i10430660,"New York, Agathon Press; distributed by Schocken Books [1972]",372.13 B284,2,,  -  -    ,0875860362 $7.95,"Open education and the American school, by Roland S. Barth. Foreword by Joseph Featherstone.",X
i10430672,"New York, Praeger Publishers [1972]",309.29747 P774,13,,  -  -    ,$15.00,Community action and the poor; influence vs. social control in a New York City community [by] Kenneth J. Pollinger and Annette C. Pollinger.,
i10430726,"New York, Holt, Rinehart and Winston [1972]",301.2962 F176,1,,  -  -    ,30862167,Kafr el-Elow: an Egyptian village in transition.,
i10430969,"New York, Harper [1962]",331.11 G222,3,,  -  -    ,,How you can get the job you want.,X
i10430982,"Amsterdam, New York, Elsevier Pub. Co., 1963.",546 H584I2,0,,  -  -    ,,Inorganic chemistry; a guide to advanced study.,
i10431020,"New York, Columbia University Press, 1966.",327.1 G543,1,,  -  -    ,,"Halfway to 1984, by Gladwyn Jebb, Lord Gladwyn.",
i10431056,"New York, Academic Press, 1967.",510 K21,2,,  -  -    ,,"Graphs, dynamic programming, and finite games, by A. Kaufmann. Translated by Henry C. Sneyd.",
i10431068,"Princeton, N.J., Van Nostrand [1965]",543 W693I,19,,  -  -    ,,"Instrumental methods of analysis [by] Hobart H. Willard, Lynne L. Merritt, Jr. [and] John A. Dean.",
i10431081,"New York, Wiley [1967]",547.2 C915,1,,  -  -    ,,Named and miscellaneous reactions in practical organic chemistry [by] R. J. W. Cremlyn [and] R. H. Still.,
i10431093,"New York, Wiley [1964]",547.072 S561S,0,,  -  -    ,,"The systematic identification of organic compounds, a laboratory manual [by] Ralph L. Shriner, Reynold C. Fuson [and] David Y. Curtin.",
i10431470,"New York, Interscience Publishers [c1965]",544 M879,0,,  -  -    ,,"Trace analysis; physical methods. George H. Morrison, editor.",
i10431482,"New York, Reinhold Pub. Corp. [1963]",547 F467T,2,,  -  -    ,,Topics in organic chemistry [by] Louis F. Fieser [and] Mary Fieser.,
i10431494,"[New York, Trident Press, 1966, c1965]",615.37 S167C,3,,  -  -    ,,Breakthrough; the saga of Jonas Salk.,X
i10431512,"New York, Interscience Publishers, 1957.",538.6 C875,0,,  -  -    ,,Magnetohydrodynamics.,
i10431949,"New York, Dover Publications [1959]",536.33 P711T,3,,  -  -    ,,The theory of heat radiation.,
i10431962,"New York, Liveright publishing corporation [c1939]",296 L677A,0,,  -  -    ,,"The answer; the Jew and the world: past, present and future [by] Ludwig Lewisohn.",
i10431986,"New York, McGraw-Hill [1961]",551.0601 S952A,1,,  -  -    ,,Assault on the unknown; the International Geophysical Year.,X
i10432000,"London, New York [etc.] Interscience, 1966.",539.721 H473,6,,  -  -    ,,Introduction to the unified field theory of elementary particles [by] W. Heisenberg.,
i10432036,"New York, McGraw-Hill, 1962.",542.8 B163,0,,  -  -    ,,Introduction to chemical instrumentation; electronic signals and operations.,X
i10432061,"New York, Academic Press, 1964.",547.346 C724,1,,  -  -    ,,"Introduction to infrared and Raman spectroscopy [by] Norman B. Colthup, Lawrence H. Daly [and] Stephen E. Wiberley.",
i10432085,"New York, Reinhold Pub. Corp. [1965]",547.346 F855,1,,  -  -    ,,"Interpretive spectroscopy, edited by Stanley K. Freeman.",
i10432097,"San Francisco, Holden-Day, 1964.",547.1 A567,0,,  -  -    ,,Molecular complexes in organic chemistry [by] Lawrence J. Andrews and Raymond M. Keefer.,
i10432103,"New York, Interscience Publishers, 1960.",541.396 L674,0,,  -  -    ,,Modern coordination chemistry: principles and methods. Edited by J. Lewis and R.G. Wilkins.,
i10432115,"New York, Farrar and Rinehart, inc. [c1941]",332.6 S819G,0,,  -  -    ,,Government and the investor [by] Emanual Stein.,
i10432188,"Oxford, Clarendon Press, 1962.",541.6 W453S3,2,,  -  -    ,,Structural inorganic chemistry.,
i1043219x,"New York, Academic Press, 1966.",541.394 A517,1,,  -  -    ,,"Solvent effects on reaction rates and mechanisms, by Edward S. Amis.",
i10432218,"New York, Academic Press, 1962.",541.7 S878,1,,  -  -    ,,"Inorganic polymers, edited by F. G. A. Stone [and] W. A. G. Graham.",
i1043222x,"New York, Wiley [1961]",541.345 T164P,1,,  -  -    ,,Physical chemistry of macromolecules.,
i10432231,"New York, Holt, Rinehart and Winston [1966]",541.392 F593,0,,  -  -    ,,Equilibria in solution [by] George M. Fleck.,
i10432243,"Oxford, New York, Pergamon Press, 1962.",541.36 M888,0,,  -  -    ,,"Reaction heats and bond strengths. Based on a series of lectures given to postgraduate students at the University of Keele, 1960.",X
i10432280,"New York, Macmillan Co., 1948.",232.9 S413Q,5,,  -  -    ,,The quest of the historical Jesus; a critical study of its progress from Reimarus to Wrede. With a pref. by F. C. Burkitt.,
i10432310,"New York, J. Wiley & Sons, inc.; London, Chapman & Hall, ltd. [1944]",541.383 E98,0,,  -  -    ,,"Quantum chemistry, by Henry Eyring ... John Walter ... [and] George E. Kimball ...",
i10432322,"New York, Wiley [1966]",541.08 R542,0,,  -  -    ,,"Studies on chemical structure and reactivity, presented to Sir Christopher Ingold.",X
i10432395,"New York, Academic Press, 1957.",541 K21Q,7,,  -  -    ,,Quantum chemistry; an introduction.,
i10432401,"Oxford, Clarendon Press, 1964.",541.076 W855,1,,  -  -    ,,"Numerical problems in advanced physical chemistry [by] J.H. Wolfenden, R.E. Richards [and] E.E. Richards.",
i10432413,"New York, Macmillan [1963-65.",541 D369,0,,  -  -    ,,Digital computer programs for physical chemistry. ALGOL 60 translations of the FORTRAN programs by Robert D. Seawright.,
i10432437,"New York, Random House [1968, c1967]",599.096 H186,8,,  -  -    ,,Animal kitabu [by] Jean-Pierre Hallet with Alex Pelle.,
i10432589,"Boston, Houghton Mifflin, 1967 [c1966]",142.7 W747,4,,  -  -    ,,Introduction to the new existentialism.,
i10432590,"[Easton, Pa.] Interscience Publishers [1967]",548.3 M483,1,,  -  -    ,,"The Meaning of crystallinity in polymers; American Chemical Society symposium held at Phoenix, Arizona, January 18, 1966. Edited by Fraser P. Price.",
i10432619,"San Francisco, W. H. Freeman [c1964]",540 P328C3,10,,  -  -    ,,College chemistry; an introductory textbook of general chemistry. Illus. by Roger Hayward.,
i10432656,"New York, Academic Press, 1966.",530.144 L716,0,,  -  -    ,,"Mathematical physics in one dimension; exactly soluble models of interacting particles. A collection of reprints, with introductory text by Elliott H. Lieb [and] Daniel C. Mattis.",
i10432711,"New York, Wiley [1964]",541.31 F911N2,2,,  -  -    ,,"Nuclear and radiochemistry [by] Gerhart Friedlander, Joseph W. Kennedy [and] Julian Malcolm Miller.",
i10432760,"New York, H. Holt and company [1947]",301.15 A441P,0,,  -  -    ,,The psychology of rumor [by] Gordon W. Allport ... [and] Leo Postman ...,
i10432772,"New York, McGraw-Hill, 1961.",512.897 S641,4,,  -  -    ,,Linear algebra and group theory.,
i10432905,"New York, Columbia University Press, 1965.",309.2974 H425,1,,  -  -    ,,Community leadership; the Regional Plan Association of New York [by] Forbes B. Hays.,
i10432917,"London, Cambridge U.P., 1967.",541.35 P575,0,,  -  -    ,75/-,"Photochemistry and reaction kinetics; edited by P. G. Ashmore, F. S. Dainton [and] T. M. Sugden.",
i10432954,"Philadelphia, Lippincott, 1966.",301.451 W464,0,,  -  -    ,,Southerner.,
i10432966,"New York, Oxford University Press, 1967.",329.6 M468R2,1,,  -  -    ,,"The Republican Party, 1854-1966. [by] George H. Mayer.",
i10433028,"New York, McGraw-Hill [1966]",541 K19,3,,  -  -    ,,Advanced concepts in physical chemistry [by] Ernest D. Kaufman.,
i1043303x,"New York, Prentice-Hall, inc., 1942.",300 B261S,1,,  -  -    ,,"Social institutions in an era of world upheaval, by Harry Elmer Barnes.",
i10433041,"Englewood Cliffs, N.J., Prentice-Hall, 1962.",541.2 S613,2,,  -  -    ,,Theories of electrons in molecules.,
i10433077,"New York, W.A. Benjamin, 1963.",541.2 P259,0,,  -  -    ,,"The quantum theory of molecular electronic structure, a lecture-note and reprint volume.",
i10433089,"Cambridge, Cambridge U.P., 1966.",548.83 A747,0,,  -  -    ,84/-,"Single crystal diffractometry, by U.W. Arndt and B.T.M. Willis.",
i10433144,"New York, Macmillan, 1952.",190 H876F,18,,  -  -    ,,"Four prophets of our destiny: Kierkegaard, Dostoevsky, Nietzsche, Kafka.",
i10433156,"London, Methuen; New York, Wiley [1962]",510 B495,2,,  -  -    ,,The theory of graphs and its applications. Translated by Alison Doig.,
i10433223,"Cambridge, Harvard University Press, 1915.",304 C331,0,,  -  -    ,,"Essays in social justice, by Thomas Nixon Carver ...",
i10433235,"New York, Pantheon Books [1966]",333.72 S647,5,,  -  -    ,,"The politics of conservation, by Frank E. Smith.",
i10433259,"New York, Columbia Univ. Press [1947]",347.5 W829D,2,,  -  -    ,,"Dangerous words, a guide to the law of libel.",
i10433272,"Yellow Springs, Ohio, Antioch Press [1950]",309.173 F485C,0,,  -  -    ,,Crusaders for American liberalism.,
i10433314,"New York, Dover Publications [1964]",539.752 R763,1,,  -  -    ,,The discovery of radioactivity and transmutation. Edited and with commentary by Alfred Romer.,
i10433326,"New York, Harper [1958]",301.153 H313E,0,,  -  -    ,837166292,Economics and social reform.,X
i10433338,"New York, Harper, 1937.",304 H986E,10,,  -  -    ,,"Ends and means; an inquiry into the nature of ideals and into methods employed for their realization, by Aldous Huxley.",
i10433363,"New York and London, Funk & Wagnalls, 1932.",309 F987,0,,  -  -    ,,"America's tomorrow, an informal excursion into the era of the two-hour working day, by C. C. Furnas...foreword by Merle Thorpe...",
i10433375,"New York, Russell Sage Foundation, 1963.",301.34 G649,0,,  -  -    ,,Cooperation in change; an anthropological approach to community development.,
i10433430,"New York, Boni & Liveright, 1928.",612.799 N465S,8,,  -  -    ,,"The story of hair; its purposes & its preservation, by Charles Nessler.",
i10433491,"Boston, Houghton Mifflin [1965]",158.7 M217,8,,  -  -    ,,Psychology in industry [by] Norman R. F. Maier.,
i10433752,"New York, Prentice-Hall, 1952.",541.37 L357O2,0,,  -  -    ,,The oxidation states of the elements and their potentials in aqueous solutions.,
i10433764,"New Haven, Yale University Press, 1953.",560 S613L,4,,  -  -    ,,Life of the past; an introduction to paleontology.,
i10433776,"Cambridge, University Press, 1963.",574.192 B181,0,,  -  -    ,,Dynamic aspects of biochemistry.,
i1043379x,"Freeport, N.Y., Books for Libraries Press [1967]",300.8 B741,1,,  -  -    ,,"Social and international ideals, being studies in patriotism.",
i10433806,"New York, Twentieth Century Fund, 1972.",323.44 B255,1,,  -  -    ,870781278,"Classified files: the yellowing pages; a report on scholars' access to government documents, by Carol M. Barker and Matthew H. Fox.",
i10433892,"New York, Knopf, 1957.",574 A889T,1,,  -  -    ,,"The tropics, by Edgar Aubert de La Rue, Francois Bourliere and Jean-Paul Harroy.",
i10433946,"New York, Knopf, 1967.",142.7 B261,4,,  -  -    ,,"An existentialist ethics, by Hazel E. Barnes.",
i10434513,"New York, Praeger Publishers [1972]",300.72 S571,2,,  -  -    ,$15.00,Reforming the university: the role of the social research center [by] Sam D. Sieber. Foreword by Paul F. Lazarsfeld.,
i10434689,"Washington, American Chemical Society, 1959.",547.45 S989M,1,,  -  -    ,,"Metal-organic compounds; a collection of papers comprising the Symposium on Metal-Organic Compounds, presented before the Division of Industrial and Engineering Chemistry at the 131st national meeting of the American Chemical Society, Miami, Florida, April, 1957.",
i10434859,"Cambridge, Harvard University Press, 1962.",301.35 S257,1,,  -  -    ,,Rainbow in the rock; the people of rural Greece [by] Irwin T. Sanders.,
i10434938,"New York, Harper [1949]",301.15 L917P,2,,  -  -    ,,"Prophets of deceit; a study of the techniques of the American agitator, by Leo Lowenthal and Norbert Guterman.",
i10434987,"Leiden, E.J. Brill, 1955-",609 F694S,0,,  -  -    ,,Studies in ancient technology.,
i10435165,"London, Oldbourne Press [1966, c1965]",574.8732 U36,9,,  -  -    ,,Introduction to nucleic acids and related natural products.,X
i10435177,"New York, Orion Press [1963, c1962]",575.1 A832,12,,  -  -    ,,The genetic code.,
i10435189,"Garden City, N.Y., Doubleday, 1966.",575.1 B365,5,,  -  -    ,,"The language of life; an introduction to the science of genetics, by George and Muriel Beadle.",
i10435220,"Philadelphia, Lippincott [1956]",573.21 S319H,6,,  -  -    ,,The human heredity handbook. Illustrated by the author.,
i10435281,"New York, Harper [1955]",658.87 M216G,1,,  -  -    ,,The great merchants; the stories of twenty famous retail operations and the people who made them great.,
i10435621,"Boston, Little, Brown [1967]",327.73 K34M,17,,03-09-2018 14:31:09.0,,"Memoirs, 1925-1950 [by] George F. Kennan.",
i10435785,"New York, Atherton Press, 1964.",301.42 S192,5,,  -  -    ,,"Schizophrenic women; studies in marital crisis [by] Harold Sampson, Sheldon L. Messinger [and] Robert D. Towne, with the collaboration of David Ross [and] others]",
i10435827,"Scranton, Pa., International Textbook Co. [1968]",541.361 S915,2,,  -  -    ,,Fundamentals of combustion [by] Roger A. Strehlow.,
i10435840,"Princeton, N.J., Princeton University Press, 1965.",551.79 W947,5,,  -  -    ,,"The Quaternary of the United States; a review volume for the VII Congress of the International Association for Quaternary Research [by] H. E. Wright, Jr. and David G. Frey, editors.",
i10435864,"New York, Harcourt, Brace & World [1964]",575.1 D635H,6,,  -  -    ,,Heredity and the nature of man [by] Theodosius Dobzhansky.,
i10435906,"New York, Knopf, 1966-69.",190 G285,5,1,  -  -    ,,"The Enlightenment, an interpretation.",
i1043592x,"New York, Arco Pub. Co. [1972]",332.6 P871,11,,  -  -    ,0668027134 $8.95,Understanding investments and mutual funds [by] W. George Potts.,ONLY PRATT
i10435980,"New York, Holt, Rinehart and Winston [1961]",513.3 I11,6,,  -  -    ,,Convex figures [by] I. M. Yaglom and V. G. Boltyanskii. Translated by Paul J. Kelly and Lewis F. Walton.,
i10436017,"Amsterdam, North-Hollard Pub. Co., 1967.",539.7216 W433M,1,,  -  -    ,fl 63.00,Muons [by] A.O. Weissenberg; translated by S. Chomet; English translation edited by J.S. Imrie.,
i10436121,"New York, Harper & Row [1972]",301.36 W284,7,1,  -  -    ,0060145315 $12.50,The urban wilderness; a history of the American city.,X
i10436133,"New York, Harper & Row [1972]",301.36 W284,2,,  -  -    ,0060145315 $12.50,The urban wilderness; a history of the American city.,X
i10436145,"New York, Schocken Books [1972, c1971]",615.103 F535,1,,  -  -    ,$6.95,A dictionary of drugs; the medicines you use [by] Richard B. Fisher and George A. Christie.,
i10436169,"New York, Praeger Publishers [1972]",323.4 S963,10,,  -  -    ,$17.50,Surveillance and espionage in a free society; a report by the planning group on intelligence and security to the Policy Council of the Democratic National Committee. Edited by Richard H. Blum. Foreword by Adlai E. Stevenson III.,
i10436194,"Englewood Cliffs, N.J., Prentice-Hall [1973]",610.28 C946B,32,1,  -  -    ,0130771317 $16.95,Biomedical instrumentation and measurements [by] Leslie Cromwell [and others],X
i10436479,[Chicago] University of Chicago Press [1954],330.973 P866,0,,  -  -    ,,People of plenty; economic abundance and the American character.,
i10436480,"New York, Norton [1963]",335.4 T843,0,,  -  -    ,,Socialism re-examined.,
i10436522,"Nairobi, New York, Oxford University Press, 1964 [i.e.1965]",320.96762 K37,6,,  -  -    ,,"Harambee! The Prime Minister of Kenya's speeches, 1963-1964, from the attainment of internal self-government to the threshold of the Kenya Republic. Foreword by Malcolm MacDonald, The text edited and arr. by Anthony Cullen on instructions of the Permanent Secretary, Prime Minister's Office.",X
i10436698,"New York, Harper [1954]",301 L672A,1,,  -  -    ,,"Animals, men, and myths; an informative and entertaining history of man and the animals around him. Translated from the German.",
i10436728,"New York, Prentice-Hall, 1950.",530.12 P466F,1,,  -  -    ,,Fundamentals of quantum mechanics; translated and edited by Georges M. Temmer.,
i1043673x,"New York, Academic Press, 1966.",517 A189,1,,  -  -    ,,"Lectures on functional equations and their applications, by J. Aczel. Translated by Scripta Technica, inc., supplemented by the author; edited by Hansjorg Oser.",
i10436741,"New York, Chelsea Pub. Co. [c1961]",516.57 S378,1,,  -  -    ,,Projective geometry of n dimensions; volume two of Introduction to modern algebra and matrix theory.,X
i10437137,"Cambridge, Mass., Belknap Press, 1967.",309.22 S875,2,,  -  -    ,,"Campaigns against hunger [by] E. C. Stakman, Richard Bradfield [and] Paul C. Mangelsdorf.",
i10437149,"New York, Norton [1966]",523 M823,1,,  -  -    ,,The new look of the universe.,X
i10437265,"New York, Basic Books [1964-66, c1963-64]",509 T219H,4,,  -  -    ,,Histoire générale des sciences. English.;History of science. Translated by A. J. Pomerans.,
i1043737x,"Chicago, Aldine Pub. Co. [1967]",599.8 M875P,3,,  -  -    ,,"Primate ethology, edited by Desmond Morris.",
i10437381,"New York, Wiley [1966]",573.2 B928,5,,  -  -    ,,Origins of man; physical anthropology.,
i10437393,"New York, Columbia University Press, 1961 [c1955]",338.12 A334,0,,  -  -    ,,Roosevelt's farmer: Claude R. Wickard in the New Deal.,
i10437423,"New York, London, D. Appleton-Century Company, incorporated, 1941.",131.3 T782P,8,,  -  -    ,,"Personal problems of everyday life; practical aspects of mental hygiene, by Lee Edward Travis ... and Dorothy Walter Baruch ...",
i10437836,"New York, McGraw-Hill [1967]",574.192 R379,2,,  -  -    ,,Concepts in biochemistry [by] Francis J. Reithel.,
i1043785x,"New York, McGraw-Hill [1967]",574.5 A425,7,,  -  -    ,,The life of prairies and plains [by] Durward L. Allen. Published in cooperation with the World book encyclopedia.,
i10438002,"Cambridge, M.I.T. Press [1965]",574.1925 H158,1,,  -  -    ,,Enzymes [by] J.B.S. Haldane.,
i10438038,"London, Duckworth [1957]",190 P287,2,,  -  -    ,,A hundred years of philosophy.,
i10438075,"Chicago, H. Regnery, 1954.",320.52 K59,1,,  -  -    ,,A program for conservatives.,
i10438178,"Cleveland, World Pub. Co. [1965]",609.73 T926,6,,  -  -    ,,"Colonial craftsmen and the beginnings of American industry, written and illustrated by Edwin Tunis.",
i10438208,"New York, Octagon Books, 1966 [c1933]",194 B662H,4,,  -  -    ,,The happy beast in French thought of the seventeenth century.,
i10438348,"New York, D. Van Nostrand Co. [1949]",531.2 H842S,13,,  -  -    ,,Applied mechanics statics.,
i1043835x,"New York and London, Harper & brothers, 1946.",306.4 H986S,5,,  -  -    ,,"Science, liberty and peace.",
i10438361,"New York, Sheed and Ward [1967]",155.3 O63,2,,  -  -    ,,The human mystery of sexuality.,X
i10438415,"Boston, Little, Brown, 1952.",290 S6491M,0,,  -  -    ,,Man and his gods. Foreword by Albert Einstein.,
i10438439,"New York, Harcourt, Brace & World [1966]",131.34 F889zR,1,,  -  -    ,,The psychoanalytic revolution; Sigmund Freud's life and achievement. Translated by Kenneth Morgan.,
i10438452,"New York, Reinhold [1967]",607.34 H418,6,,  -  -    ,,Display & exhibit handbook. Illustrated by Kit Hinrichs.,
i10438464,"New York, Reinhold [1967]",607.34 H418,7,,  -  -    ,,Display & exhibit handbook. Illustrated by Kit Hinrichs.,
i10438476,"New York, Reinhold [1967]",607.34 H418,0,,  -  -    ,,Display & exhibit handbook. Illustrated by Kit Hinrichs.,
i10438518,"New York, McGraw-Hill Book Co., 1948.",338.09 H789,5,,  -  -    ,,The location of economic activity.,X
i10438713,"New York, Ronald Press [1938]",301 B673F,2,,  -  -    ,,Fundamentals of sociology.,
i10438804,"New York, Wiley [1951]",658.2 M254,5,,  -  -    ,,Plant layout; planning and practice [by] Randolph W. Mallick [and] Armand T. Gaudreau.,
i10438956,"New York, Simon and Schuster [1972]",330.092 H466,6,,  -  -    ,0671213253 0671213261 (pbk) $7.95,"The worldly philosophers; the lives, times, and ideas of the great economic thinkers [by] Robert L. Heilbroner.",X
i10439092,"New York, Praeger [1973]",309.2973 K17,7,,  -  -    ,,Urban planning in the 1960s; a design for irrelevancy.,
i10439158,"Berkeley, University of California Press, 1967.",378.1012 G226,2,,  -  -    ,,The California oath controversy [by] David P. Gardner.,
i10439365,"Durham, N.C., Duke University Press, 1939.",301 C559L,0,,  -  -    ,,"Lester F. Ward, the American Aristotle; a summary and interpretation of his sociology, by Samuel Chugerman.",
i10439390,[Paris] UNESCO [1963],309.298 E96,,,  -  -    ,,Social aspects of economic development in Latin America.,
i10439407,[Paris] UNESCO [1963],309.298 E96,,,  -  -    ,,Social aspects of economic development in Latin America.,
i10439420,"Cambridge, Mass., Harvard University Press, 1972.",294.3 W439,3,,  -  -    ,674085655,Buddhism under Mao.,X
i1043947x,"Princeton, N.J., Princeton University Pr., 1952.",301 L668,0,,  -  -    ,,The structure of society.,
i10439511,"Menasha, Wis., G. Banta Co., 1965.",070.50973 B219P,0,1,  -  -    ,,"The George Banta Company story, 1902-1962, by C. A. Peerenboom.",
i10439523,"New York, Praeger Publishers [1972]",373.1394 D213,2,,  -  -    ,,"The computer in secondary schools; a survey of its instructional and administrative usage [by] Charles A. Darby, Jr., Arthur L. Korotkin [and] Tania Romashko.",
i10439638,"New York, London, G. P. Putnam's sons, 1926-",590 T483N,5,1,  -  -    ,,"The new natural history, by Professor J. Arthur Thomson.",
i10439882,"New York, McGraw-Hill [c1968]",669.8 N884,2,,  -  -    ,,Refractories [by] F. H. Norton.,
i1043995x,"New York, Donald Press [1962]",335.43 S524,2,,  -  -    ,,The bureaucratic revolution; the rise of the Stalinist state.,ONLY PRATT
i10439985,"New York, W.W. Norton [1948]",131.34 A375F,3,,  -  -    ,,Fundamentals of psychoanalysis.,
i1044001x,"Philadelphia, Lippincott [1960]",391 M568,3,,  -  -    ,,Figleaf; the business of being in fashion.,X
i10440057,"New York, McGraw-Hill, 1958.",658.5 M191,1,,  -  -    ,,Production planning and inventory control.,
i10440240,"New York, Basic Books [c1962]",309.142 C321,0,,  -  -    ,,This island now; the surge of social change in the twentieth century.,X
i10440288,"New York, Harper & Row [1967]",121 J39,2,,  -  -    ,,Philosophical faith and revelation. Translated by E.B. Ashton.,
i10440343,"New York, Ronald Press Co. [1966]",669.73 B256,6,,  -  -    ,,"Titanium: its occurrence, chemistry, and technology.",
i10440367,"New York, Plenum Press, 1973.",660.28422 H572,1,,  -  -    ,306305550,Transport analysis.,
i10440392,"New York, Horizon Press, 1962.",355.43 K12,7,,  -  -    ,,Thinking about the unthinkable.,
i10440410,[Columbus] Ohio State University Press [1966],355.43 G798,0,,  -  -    ,,Deadly logic; the theory of nuclear deterrence [by] Philip Green.,
i10440458,[New York] Free Press of Glencoe [1962],355.425 O81,1,,  -  -    ,,"Modern guerrilla warfare; fighting communist guerrilla movements, 1941-1961. Introd. by Samuel P. Huntington.",
i1044046x,"New York, Harper & Row [1963]",355.425 T369,1,,  -  -    ,,Guerrilla.,
i10440537,"New York, McGraw-Hill [1966]",669.95 B274S3,0,,  -  -    ,,"Structure of metals; crystallographic methods, principles, and data [by] Charles S. Barrett [and] T.B. Massalski.",
i10440598,"New York, McGraw-Hill [1966]",697 E53H,2,,  -  -    ,,Handbook of mechanical specifications for buildings and plants; a checklist for engineers and architects.,ONLY PRATT
i10440628,"Cambridge, Mass., Addison-Wesley Press, 1949.",355.0217 L316M,2,,  -  -    ,,Must we hide?,
i10440689,"New Haven, Yale University Press, 1956.",530.1 C345D,1,,  -  -    ,,Determinism and indeterminism in modern physics; historical and systematic studies of the problem of causality. Translated by O. Theodor Benfey. With pref. by Henry Margenau.,
i10440707,"Washington, For sale by the Superintendent of Documents, U.S. Govt. Print. Off., 1966.",359.96 U58,1,,  -  -    ,,"The Marine Corps Reserve: a history, by reserve officers of Public Affairs Unit 4-1.",
i10440732,"Princeton, N.J., Princeton University Press, 1959.",355.43 B864,1,,  -  -    ,,Strategy in the missile age.,
i10440744,"New York, McGraw-Hill [1963]",658.01 B471,1,,  -  -    ,,Human factors in technology.,
i10440756,"Philadelphia, Blakiston [1942]",539.72 S897P,1,,  -  -    ,,"The ""particles"" of modern physics, by J.D. Stranathan.",
i10440781,"New York, Knopf, 1962.",301.44 P936,3,,  -  -    ,,The organizational society; an analysis and a theory.,
i1044080x,[Pittsburgh] University of Pittsburgh Press [1962],353.6 W258,0,,  -  -    ,,"The Department of War, 1781-1795.",X
i10440835,"Homewood, Ill., R.D. Irwin, 1961.",658.2 R326,1,,  -  -    ,,"Plant layout: factors, principles, and techniques.",
i10440847,"Indianapolis, Bobbs-Merrill [1966]",355.0335 M665,0,,  -  -    ,,American military thought.,X
i10440872,"Garden City, N.Y., Doubleday, 1965.",355 A769,0,,  -  -    ,,The great debate; theories of nuclear strategy. Translated from the French by Ernst Pawel.,
i10440884,"New York, Harper [1958]",355.4 G283W,0,,  -  -    ,,War and peace in the space age.,X
i10440896,"New York, Harper & Row [c1965]",355 H582,0,,  -  -    ,,The war-peace establishment.,
i10440902,"Cambridge, Belknap Press of Harvard University Press, 1957.",350.895 H953,0,,  -  -    ,,The soldier and the state; the theory and politics of civil-military relations.,
i10440914,"Cambridge, Belknap Press of Harvard University Press, 1957.",350.895 H953,0,,  -  -    ,,The soldier and the state; the theory and politics of civil-military relations.,
i10440926,"New York, Harper & Row [1964]",355 K21Mc,0,,  -  -    ,,The McNamara strategy.,
i1044094x,[Chicago] University of Chicago Press [1957],355.43 O82L,0,,  -  -    ,,Limited war; the challenge to American strategy.,
i10440951,"Princeton, Princeton University Press, 1956.",355 K21M,0,,  -  -    ,,"Military policy and national security, edited by William W. Kaufmann [and others]",
i10440963,"Princeton, Princeton University Press, 1956.",355.2 K72,1,,  -  -    ,,The war potential of nations.,
i10440975,"New York, Harper [1958]",355 H183C,2,,  -  -    ,,Choice for survival.,
i10440987,"New York, Reinhold Pub. Corp. [1960]",641.1 M648F,1,,  -  -    ,,Food chemistry.,
i10441001,"Berkeley, University of California Press, 1968.",355.022 A561,0,,  -  -    ,$2.45,Military organization and society. With a foreword by A. R. Radcliffe-Brown.,
i10441050,"New York, Wiley [1963]",355 H195,1,,  -  -    ,,Limited war in the nuclear age.,
i10441335,"Englewood Cliffs, N.J., Prentice-Hall [1966]",327.1 A512,0,,  -  -    ,,A world of nuclear powers?,
i10441347,"New York, London, G. P. Putnam's sons, 1915.",327.73 H913,0,,  -  -    ,,"The Monroe doctrine: national or international? The problem and its solution, by William I. Hull ...",
i10441359,"New Brunswick, N.J., Graduate School of Library Service, Rutgers, the State University, 1960.",686.4 H389F,0,,  -  -    ,,Full-size photocopying.,X
